sampleName;sampleClass;featureName;featureClass;mzCenter;rtCenter;maxIntensity;integratedIntensity;startRT;endRT
20181010_MLMET0068.d;sample;L_Proline;met;114.056;77;40458;40458;72.42;91.39
20181010_MLMET0137.d;sample;L_Proline;met;114.056;77;25747;25747;72.41;91.38
20181010_MLMET0071.d;sample;L_Proline;met;114.056;77;78877;78877;71.97;90.95
20181010_MLMET0069.d;sample;L_Proline;met;114.056;77;256242;256242;72.24;91.21
20181010_MLMET0092.d;sample;L_Proline;met;114.056;77;257283;257283;72.06;91.03
20181010_MLMET0095.d;sample;L_Proline;met;114.056;77;162467;162467;72.18;91.15
20181010_all_stds-r001.d;stds;L_Proline;met;114.056;77;21560;21560;71.64;90.61
20181010_MLMET0125.d;filter;L_Proline;met;114.056;77;5454;5454;71.88;90.85
20181010_MLMET0144.d;filter;L_Proline;met;114.056;77;5245;5245;72.6;91.57
20181010_MLMET0187.d;sample;L_Proline;met;114.056;77;25643;25643;72.7;91.67
20181010_MLMET0139.d;sample;L_Proline;met;114.056;77;5199;5199;71.58;90.55
20181010_MLMET0167.d;sample;L_Proline;met;114.056;77;48137;48137;71.53;90.51
20181010_MLMET0178.d;filter;L_Proline;met;114.056;77;4897;4897;72.63;91.6
20181010_MLMET0123.d;sample;L_Proline;met;114.056;77;57816;57816;72.5;91.47
20181010_MLMET0094.d;sample;L_Proline;met;114.056;77;58448;58448;71.75;90.72
20181010_MLMET0162.d;sample;L_Proline;met;114.056;77;37071;37071;71.85;90.82
20181010_RCY308_control-r001.d;control;L_Proline;met;114.056;77;35513;35513;72.14;91.11
20181010_MLMET0090.d;filter;L_Proline;met;114.056;77;8477;8477;72.36;91.33
20181010_MLMET0160.d;sample;L_Proline;met;114.056;77;22969;22969;71.31;90.28
20181010_MLMET0168.d;sample;L_Proline;met;114.056;77;37313;37313;70.98;89.95
20181010_MLMET0141.d;sample;L_Proline;met;114.056;77;33865;33865;72.64;91.62
20181010_MLMET0093.d;sample;L_Proline;met;114.056;77;118085;118085;72.89;91.86
20181010_MLMET0140.d;sample;L_Proline;met;114.056;77;9530;9530;71.82;90.8
20181010_MLMET0163.d;sample;L_Proline;met;114.056;77;11191;11191;71.53;90.5
20181010_MLMET0070.d;sample;L_Proline;met;114.056;77;153954;153954;71.59;90.56
20181010_MLMET0143.d;sample;L_Proline;met;114.056;77;8359;8359;71.64;90.61
20181010_MLMET0184.d;sample;L_Proline;met;114.056;77;16112;16112;71.98;90.95
20181010_MLMET0116.d;filter;L_Proline;met;114.056;77;4526;4526;71.75;90.72
20181010_MLMET0091.d;sample;L_Proline;met;114.056;77;52725;52725;72.91;91.89
20181010_MLMET0097.d;sample;L_Proline;met;114.056;77;63620;63620;72.78;91.75
20181010_MLMET0138.d;sample;L_Proline;met;114.056;77;56374;56374;71.83;90.8
20181010_MLMET0136.d;sample;L_Proline;met;114.056;77;20125;20125;72.02;90.99
20181010_MLMET0179.d;filter;L_Proline;met;114.056;77;3838;3838;72.62;91.59
20181010_MLMET0180.d;sample;L_Proline;met;114.056;77;41749;41749;72.56;91.53
20181010_RCY308_control-r002.d;control;L_Proline;met;114.056;77;47848;47848;71.66;90.63
20181010_MLMET0186.d;sample;L_Proline;met;114.056;77;36373;36373;71.45;90.42
20181010_MLMET0182.d;sample;L_Proline;met;114.056;77;20283;20283;72.65;91.62
20181010_MLMET0159.d;filter;L_Proline;met;114.056;77;4350;4350;72.81;91.78
20181010_MLMET0183.d;sample;L_Proline;met;114.056;77;71087;71087;71.68;90.66
20181010_Blank-r001.d;blank;L_Proline;met;114.056;77;5075;5075;71.85;90.82
20181010_MLMET0181.d;sample;L_Proline;met;114.056;77;81980;81980;72.05;91.02
20181010_MLMET0166.d;sample;L_Proline;met;114.056;77;11488;11488;72.47;91.44
20181010_MLMET0164.d;sample;L_Proline;ref;120.07;77;25036;25036;71.3;90.27
20181010_MLMET0068.d;sample;L_Proline;ref;120.07;77;84366;84366;71.42;90.39
20181010_MLMET0135.d;filter;L_Proline;ref;120.07;77;34055;34055;71.3;90.27
20181010_Blank-r002.d;blank;L_Proline;ref;120.07;77;466;466;71.07;90.04
20181010_MLMET0161.d;sample;L_Proline;ref;120.07;77;25083;25083;72.03;91
20181010_MLMET0071.d;sample;L_Proline;ref;120.07;77;54176;54176;71.97;90.95
20181010_MLMET0185.d;sample;L_Proline;ref;120.07;77;29940;29940;72.75;91.72
20181010_MLMET0089.d;filter;L_Proline;ref;120.07;77;66276;66276;72.85;91.82
20181010_MLMET0096.d;sample;L_Proline;ref;120.07;77;39830;39830;71.63;90.6
20181010_MLMET0072.d;sample;L_Proline;ref;120.07;77;38043;38043;71.79;90.76
20181010_MLMET0165.d;sample;L_Proline;ref;120.07;77;25341;25341;71.98;90.95
20181010_MLMET0162.d;sample;L_Proline;ref;120.07;77;28074;28074;71.85;90.82
20181010_MLMET0144.d;filter;L_Proline;ref;120.07;77;41638;41638;71.6;90.57
20181010_MLMET0180.d;sample;L_Proline;ref;120.07;77;25228;25228;71.56;90.53
20181010_MLMET0093.d;sample;L_Proline;ref;120.07;77;48646;48646;72.39;91.36
20181010_MLMET0167.d;sample;L_Proline;ref;120.07;77;23302;23302;72.03;91.01
20181010_MLMET0142.d;sample;L_Proline;ref;120.07;77;40953;40953;72.44;91.41
20181010_MLMET0123.d;sample;L_Proline;ref;120.07;77;57693;57693;72;90.98
20181010_MLMET0074.d;sample;L_Proline;ref;120.07;77;39460;39460;71.92;90.89
20181010_MLMET0095.d;sample;L_Proline;ref;120.07;77;37192;37192;72.18;91.15
20181010_MLMET0166.d;sample;L_Proline;ref;120.07;77;36282;36282;70.97;89.94
20181010_MLMET0067.d;filter;L_Proline;ref;120.07;77;82840;82840;70.75;89.72
20181010_MLMET0163.d;sample;L_Proline;ref;120.07;77;24922;24922;71.03;90
20181010_MLMET0070.d;sample;L_Proline;ref;120.07;77;45916;45916;71.09;90.06
20181010_MLMET0178.d;filter;L_Proline;ref;120.07;77;34788;34788;71.63;90.6
20181010_MLMET0118.d;sample;L_Proline;ref;120.07;77;36534;36534;71.97;90.94
20181010_MLMET0124.d;sample;L_Proline;ref;120.07;77;40732;40732;71.9;90.87
20181010_MLMET0091.d;sample;L_Proline;ref;120.07;77;44940;44940;72.42;91.39
20181010_MLMET0116.d;filter;L_Proline;ref;120.07;77;66991;66991;71.75;90.72
20181010_MLMET0069.d;sample;L_Proline;ref;120.07;77;61573;61573;71.74;90.72
20181010_MLMET0094.d;sample;L_Proline;ref;120.07;77;67815;67815;72.25;91.22
20181010_MLMET0141.d;sample;L_Proline;ref;120.07;77;30671;30671;72.15;91.12
20181010_MLMET0184.d;sample;L_Proline;ref;120.07;77;26469;26469;71.98;90.95
20181010_MLMET0187.d;sample;L_Proline;ref;120.07;77;29104;29104;71.7;90.67
20181010_all_stds-r001.d;stds;L_Proline;ref;120.07;77;558;558;72.64;91.61
20181010_MLMET0090.d;filter;L_Proline;ref;120.07;77;73406;73406;72.86;91.83
20181010_MLMET0122.d;sample;L_Proline;ref;120.07;77;48736;48736;72.01;90.98
20181010_MLMET0098.d;sample;L_Proline;ref;120.07;77;54248;54248;71.49;90.46
20181010_all_stds-r002.d;stds;L_Proline;ref;120.07;77;688;688;72.24;91.21
20181010_MLMET0159.d;filter;L_Proline;ref;120.07;77;24550;24550;72.31;91.28
20181010_MLMET0073.d;sample;L_Proline;ref;120.07;77;46606;46606;71.1;90.07
20181010_MLMET0121.d;sample;L_Proline;ref;120.07;77;65430;65430;71.3;90.27
20181010_MLMET0168.d;sample;L_Proline;ref;120.07;77;24868;24868;70.48;89.46
20181010_Blank-r001.d;blank;L_Proline;ref;120.07;77;639;639;70.85;89.82
20181010_MLMET0117.d;filter;L_Proline;ref;120.07;77;70734;70734;69.71;88.68
20181010_MLMET0066.d;filter;L_Proline;ref;120.07;77;122684;122684;70.02;88.99
20181010_MLMET0139.d;sample;L_Proline;ref;120.07;77;32938;32938;72.07;91.05
20181010_MLMET0186.d;sample;L_Proline;ref;120.07;77;23223;23223;71.95;90.92
20181010_MLMET0119.d;sample;L_Proline;ref;120.07;77;66998;66998;71.84;90.81
20181010_MLMET0182.d;sample;L_Proline;ref;120.07;77;27038;27038;71.65;90.62
20181010_MLMET0137.d;sample;L_Proline;ref;120.07;77;32798;32798;72.41;91.38
20181010_MLMET0120.d;sample;L_Proline;ref;120.07;77;55497;55497;72.46;91.43
20181010_RCY308_control-r002.d;control;L_Proline;ref;120.07;77;1119;1119;71.66;90.63
20181010_MLMET0138.d;sample;L_Proline;ref;120.07;77;40098;40098;71.83;90.8
20181010_MLMET0181.d;sample;L_Proline;ref;120.07;77;28532;28532;72.05;91.02
20181010_MLMET0160.d;sample;L_Proline;ref;120.07;77;22922;22922;72.31;91.28
20181010_MLMET0092.d;sample;L_Proline;ref;120.07;77;69530;69530;71.55;90.53
20181010_MLMET0125.d;filter;L_Proline;ref;120.07;77;60510;60510;71.88;90.85
20181010_MLMET0075.d;sample;L_Proline;ref;120.07;77;56921;56921;72.46;91.44
20181010_RCY308_control-r001.d;control;L_Proline;ref;120.07;77;1120;1120;72.14;91.11
20181010_MLMET0136.d;sample;L_Proline;ref;120.07;77;42212;42212;72.02;90.99
20181010_MLMET0140.d;sample;L_Proline;ref;120.07;77;34633;34633;71.82;90.8
20181010_MLMET0179.d;filter;L_Proline;ref;120.07;77;30256;30256;71.62;90.59
20181010_MLMET0143.d;sample;L_Proline;ref;120.07;77;27948;27948;71.64;90.61
20181010_MLMET0097.d;sample;L_Proline;ref;120.07;77;50256;50256;71.28;90.25
20181010_MLMET0183.d;sample;L_Proline;ref;120.07;77;22827;22827;71.19;90.16
20181010_MLMET0116.d;filter;Maleic_acid;met;115.004;714;7820;7820;708.78;734.74
20181010_MLMET0072.d;sample;Maleic_acid;met;115.004;714;113970;113970;708.82;734.78
20181010_Blank-r002.d;blank;Maleic_acid;met;115.004;714;2120;2120;705.6;731.56
20181010_MLMET0068.d;sample;Maleic_acid;met;115.004;714;31681;31681;705.45;731.41
20181010_MLMET0163.d;sample;Maleic_acid;met;115.004;714;54182;54182;709.06;735.02
20181010_MLMET0066.d;filter;Maleic_acid;met;115.004;714;31535;31535;709.04;735
20181010_MLMET0119.d;sample;Maleic_acid;met;115.004;714;13714;13714;712.37;738.33
20181010_MLMET0142.d;sample;Maleic_acid;met;115.004;714;10092;10092;712.46;738.42
20181010_MLMET0161.d;sample;Maleic_acid;met;115.004;714;14476;14476;709.05;735.01
20181010_MLMET0118.d;sample;Maleic_acid;met;115.004;714;162716;162716;708.99;734.96
20181010_MLMET0089.d;filter;Maleic_acid;met;115.004;714;4505;4505;707.38;733.34
20181010_MLMET0186.d;sample;Maleic_acid;met;115.004;714;95434;95434;707.48;733.44
20181010_MLMET0094.d;sample;Maleic_acid;met;115.004;714;252472;252472;709.77;735.73
20181010_Blank-r001.d;blank;Maleic_acid;met;115.004;714;1693;1693;709.38;735.34
20181010_MLMET0165.d;sample;Maleic_acid;met;115.004;714;115052;115052;708;733.96
20181010_MLMET0098.d;sample;Maleic_acid;met;115.004;714;479054;479054;708.02;733.98
20181010_MLMET0144.d;filter;Maleic_acid;met;115.004;714;2967;2967;711.12;737.08
20181010_MLMET0121.d;sample;Maleic_acid;met;115.004;714;332820;332820;710.82;736.78
20181010_MLMET0071.d;sample;Maleic_acid;met;115.004;714;349600;349600;708.5;734.46
20181010_MLMET0096.d;sample;Maleic_acid;met;115.004;714;262759;262759;708.66;734.62
20181010_MLMET0093.d;sample;Maleic_acid;met;115.004;714;19759;19759;710.41;736.37
20181010_MLMET0124.d;sample;Maleic_acid;met;115.004;714;131563;131563;710.42;736.38
20181010_MLMET0159.d;filter;Maleic_acid;met;115.004;714;3302;3302;707.84;733.8
20181010_MLMET0135.d;filter;Maleic_acid;met;115.004;714;3821;3821;707.83;733.79
20181010_MLMET0122.d;sample;Maleic_acid;met;115.004;714;38991;38991;711.03;736.99
20181010_MLMET0070.d;sample;Maleic_acid;met;115.004;714;35419;35419;711.12;737.08
20181010_MLMET0143.d;sample;Maleic_acid;met;115.004;714;26392;26392;707.66;733.62
20181010_MLMET0179.d;filter;Maleic_acid;met;115.004;714;3340;3340;707.65;733.61
20181010_MLMET0090.d;filter;Maleic_acid;met;115.004;714;10058;10058;708.89;734.85
20181010_MLMET0162.d;sample;Maleic_acid;met;115.004;714;7339;7339;708.87;734.83
20181010_all_stds-r001.d;stds;Maleic_acid;met;115.004;714;2399;2399;707.17;733.13
20181010_MLMET0164.d;sample;Maleic_acid;met;115.004;714;29602;29602;706.83;732.79
20181010_MLMET0069.d;sample;Maleic_acid;met;115.004;714;37446;37446;710.27;736.23
20181010_MLMET0185.d;sample;Maleic_acid;met;115.004;714;142975;142975;710.28;736.24
20181010_all_stds-r002.d;stds;Maleic_acid;met;115.004;714;2399;2399;707.77;733.73
20181010_MLMET0074.d;sample;Maleic_acid;met;115.004;714;85047;85047;707.45;733.41
20181010_MLMET0091.d;sample;Maleic_acid;met;115.004;714;161612;161612;709.44;735.4
20181010_MLMET0137.d;sample;Maleic_acid;met;115.004;714;11087;11087;709.44;735.4
20181010_MLMET0180.d;sample;Maleic_acid;met;115.004;714;85418;85418;708.08;734.04
20181010_MLMET0140.d;sample;Maleic_acid;met;115.004;714;31704;31704;707.85;733.81
20181010_MLMET0097.d;sample;Maleic_acid;met;115.004;714;58022;58022;711.31;737.27
20181010_MLMET0092.d;sample;Maleic_acid;met;115.004;714;75981;75981;711.08;737.04
20181010_MLMET0187.d;sample;Maleic_acid;met;115.004;714;153253;153253;708.73;734.69
20181010_MLMET0160.d;sample;Maleic_acid;met;115.004;714;18062;18062;708.34;734.3
20181010_MLMET0095.d;sample;Maleic_acid;met;115.004;714;946557;946557;710.7;736.66
20181010_MLMET0067.d;filter;Maleic_acid;met;115.004;714;7275;7275;710.77;736.73
20181010_MLMET0123.d;sample;Maleic_acid;met;115.004;714;31008;31008;708.03;733.99
20181010_MLMET0139.d;sample;Maleic_acid;met;115.004;714;9866;9866;708.1;734.06
20181010_MLMET0178.d;filter;Maleic_acid;met;115.004;714;2881;2881;709.66;735.62
20181010_RCY308_control-r001.d;control;Maleic_acid;met;115.004;714;46796;46796;709.66;735.63
20181010_MLMET0184.d;sample;Maleic_acid;met;115.004;714;35491;35491;706.51;732.47
20181010_MLMET0075.d;sample;Maleic_acid;met;115.004;714;101067;101067;706.5;732.46
20181010_MLMET0120.d;sample;Maleic_acid;met;115.004;714;82578;82578;709.98;735.94
20181010_MLMET0183.d;sample;Maleic_acid;met;115.004;714;624458;624458;710.21;736.17
20181010_MLMET0125.d;filter;Maleic_acid;met;115.004;714;6763;6763;707.4;733.36
20181010_MLMET0117.d;filter;Maleic_acid;met;115.004;714;8030;8030;707.74;733.7
20181010_MLMET0141.d;sample;Maleic_acid;met;115.004;714;13718;13718;709.67;735.63
20181010_RCY308_control-r002.d;control;Maleic_acid;met;115.004;714;49249;49249;709.69;735.65
20181010_MLMET0182.d;sample;Maleic_acid;met;115.004;714;7095;7095;707.68;733.64
20181010_MLMET0073.d;sample;Maleic_acid;met;115.004;714;77219;77219;707.63;733.59
20181010_MLMET0167.d;sample;Maleic_acid;met;115.004;714;121011;121011;709.56;735.52
20181010_MLMET0168.d;sample;Maleic_acid;met;115.004;714;191114;191114;709.51;735.47
20181010_MLMET0136.d;sample;Maleic_acid;met;115.004;714;63832;63832;707.54;733.5
20181010_MLMET0181.d;sample;Maleic_acid;met;115.004;714;28777;28777;707.58;733.54
20181010_MLMET0166.d;sample;Maleic_acid;met;115.004;714;2900;2900;709.49;735.45
20181010_MLMET0138.d;sample;Maleic_acid;met;115.004;714;9400;9400;709.35;735.32
20181010_MLMET0066.d;filter;Maleic_acid;ref;119.017;714;37231;37231;707.54;733.5
20181010_RCY308_control-r001.d;control;Maleic_acid;ref;119.017;714;8129;8129;707.67;733.63
20181010_MLMET0089.d;filter;Maleic_acid;ref;119.017;714;28748;28748;707.88;733.84
20181010_MLMET0186.d;sample;Maleic_acid;ref;119.017;714;28146;28146;707.98;733.94
20181010_MLMET0116.d;filter;Maleic_acid;ref;119.017;714;26421;26421;707.78;733.74
20181010_Blank-r001.d;blank;Maleic_acid;ref;119.017;714;7732;7732;707.38;733.34
20181010_MLMET0098.d;sample;Maleic_acid;ref;119.017;714;34369;34369;709.02;734.98
20181010_MLMET0069.d;sample;Maleic_acid;ref;119.017;714;71389;71389;709.27;735.23
20181010_MLMET0161.d;sample;Maleic_acid;ref;119.017;714;22469;22469;707.06;733.02
20181010_MLMET0167.d;sample;Maleic_acid;ref;119.017;714;28167;28167;707.06;733.02
20181010_MLMET0074.d;sample;Maleic_acid;ref;119.017;714;42221;42221;709.44;735.4
20181010_MLMET0094.d;sample;Maleic_acid;ref;119.017;714;33860;33860;709.77;735.73
20181010_MLMET0140.d;sample;Maleic_acid;ref;119.017;714;20216;20216;706.85;732.81
20181010_MLMET0120.d;sample;Maleic_acid;ref;119.017;714;20551;20551;706.99;732.95
20181010_MLMET0183.d;sample;Maleic_acid;ref;119.017;714;35474;35474;709.21;735.17
20181010_MLMET0118.d;sample;Maleic_acid;ref;119.017;714;30866;30866;708.99;734.96
20181010_MLMET0072.d;sample;Maleic_acid;ref;119.017;714;37516;37516;707.32;733.28
20181010_Blank-r002.d;blank;Maleic_acid;ref;119.017;714;8435;8435;707.1;733.06
20181010_MLMET0144.d;filter;Maleic_acid;ref;119.017;714;13715;13715;709.62;735.59
20181010_MLMET0071.d;sample;Maleic_acid;ref;119.017;714;44201;44201;709.5;735.46
20181010_MLMET0185.d;sample;Maleic_acid;ref;119.017;714;31415;31415;707.28;733.24
20181010_MLMET0142.d;sample;Maleic_acid;ref;119.017;714;18159;18159;706.97;732.93
20181010_all_stds-r002.d;stds;Maleic_acid;ref;119.017;714;8714;8714;709.77;735.73
20181010_MLMET0093.d;sample;Maleic_acid;ref;119.017;714;47583;47583;709.41;735.38
20181010_MLMET0135.d;filter;Maleic_acid;ref;119.017;714;14850;14850;706.83;732.79
20181010_MLMET0159.d;filter;Maleic_acid;ref;119.017;714;19316;19316;706.84;732.8
20181010_MLMET0122.d;sample;Maleic_acid;ref;119.017;714;23339;23339;709.53;735.5
20181010_MLMET0163.d;sample;Maleic_acid;ref;119.017;714;21173;21173;709.56;735.52
20181010_MLMET0097.d;sample;Maleic_acid;ref;119.017;714;28960;28960;707.81;733.77
20181010_MLMET0090.d;filter;Maleic_acid;ref;119.017;714;32426;32426;707.39;733.35
20181010_all_stds-r001.d;stds;Maleic_acid;ref;119.017;714;7504;7504;709.67;735.63
20181010_MLMET0095.d;sample;Maleic_acid;ref;119.017;714;32545;32545;709.7;735.66
20181010_MLMET0187.d;sample;Maleic_acid;ref;119.017;714;30006;30006;707.23;733.19
20181010_MLMET0121.d;sample;Maleic_acid;ref;119.017;714;33992;33992;706.83;732.79
20181010_MLMET0119.d;sample;Maleic_acid;ref;119.017;714;18475;18475;709.87;735.83
20181010_MLMET0139.d;sample;Maleic_acid;ref;119.017;714;14890;14890;710.1;736.06
20181010_MLMET0096.d;sample;Maleic_acid;ref;119.017;714;32258;32258;706.67;732.63
20181010_MLMET0091.d;sample;Maleic_acid;ref;119.017;714;32563;32563;706.44;732.4
20181010_MLMET0178.d;filter;Maleic_acid;ref;119.017;714;13996;13996;710.16;736.12
20181010_MLMET0180.d;sample;Maleic_acid;ref;119.017;714;23187;23187;710.08;736.04
20181010_MLMET0165.d;sample;Maleic_acid;ref;119.017;714;29028;29028;708;733.96
20181010_MLMET0070.d;sample;Maleic_acid;ref;119.017;714;92613;92613;708.12;734.08
20181010_MLMET0143.d;sample;Maleic_acid;ref;119.017;714;17660;17660;709.16;735.12
20181010_MLMET0136.d;sample;Maleic_acid;ref;119.017;714;22783;22783;709.04;735
20181010_MLMET0075.d;sample;Maleic_acid;ref;119.017;714;35071;35071;707.49;733.45
20181010_MLMET0141.d;sample;Maleic_acid;ref;119.017;714;17254;17254;707.68;733.64
20181010_MLMET0162.d;sample;Maleic_acid;ref;119.017;714;29483;29483;709.37;735.33
20181010_MLMET0117.d;filter;Maleic_acid;ref;119.017;714;23216;23216;709.73;735.69
20181010_MLMET0067.d;filter;Maleic_acid;ref;119.017;714;42211;42211;707.78;733.74
20181010_MLMET0182.d;sample;Maleic_acid;ref;119.017;714;19276;19276;707.68;733.64
20181010_MLMET0124.d;sample;Maleic_acid;ref;119.017;714;27107;27107;709.92;735.88
20181010_MLMET0137.d;sample;Maleic_acid;ref;119.017;714;16588;16588;709.94;735.9
20181010_MLMET0160.d;sample;Maleic_acid;ref;119.017;714;23076;23076;708.34;734.3
20181010_MLMET0068.d;sample;Maleic_acid;ref;119.017;714;37301;37301;708.45;734.41
20181010_MLMET0125.d;filter;Maleic_acid;ref;119.017;714;14285;14285;709.4;735.36
20181010_MLMET0164.d;sample;Maleic_acid;ref;119.017;714;26377;26377;709.33;735.29
20181010_RCY308_control-r002.d;control;Maleic_acid;ref;119.017;714;8757;8757;708.19;734.15
20181010_MLMET0179.d;filter;Maleic_acid;ref;119.017;714;17180;17180;708.15;734.11
20181010_MLMET0073.d;sample;Maleic_acid;ref;119.017;714;44479;44479;709.63;735.59
20181010_MLMET0123.d;sample;Maleic_acid;ref;119.017;714;26721;26721;709.53;735.49
20181010_MLMET0166.d;sample;Maleic_acid;ref;119.017;714;17856;17856;707.5;733.46
20181010_MLMET0138.d;sample;Maleic_acid;ref;119.017;714;20219;20219;707.36;733.32
20181010_MLMET0181.d;sample;Maleic_acid;ref;119.017;714;26346;26346;709.08;735.04
20181010_MLMET0168.d;sample;Maleic_acid;ref;119.017;714;29158;29158;709.01;734.97
20181010_MLMET0092.d;sample;Maleic_acid;ref;119.017;714;36907;36907;705.59;731.55
20181010_MLMET0184.d;sample;Maleic_acid;ref;119.017;714;22040;22040;705.51;731.47
20181010_MLMET0163.d;sample;keto_Isovaleric_acid;met;115.04;756.06;25456;25456;743.51;763.48
20181010_MLMET0120.d;sample;keto_Isovaleric_acid;met;115.04;756.06;34966;34966;743.43;763.4
20181010_MLMET0125.d;filter;keto_Isovaleric_acid;met;115.04;756.06;31217;31217;741.35;761.32
20181010_RCY308_control-r002.d;control;keto_Isovaleric_acid;met;115.04;756.06;254409;254409;741.14;761.11
20181010_MLMET0068.d;sample;keto_Isovaleric_acid;met;115.04;756.06;37974;37974;743.89;763.86
20181010_MLMET0066.d;filter;keto_Isovaleric_acid;met;115.04;756.06;37946;37946;743.49;763.45
20181010_MLMET0072.d;sample;keto_Isovaleric_acid;met;115.04;756.06;33495;33495;741.77;761.74
20181010_MLMET0168.d;sample;keto_Isovaleric_acid;met;115.04;756.06;28199;28199;741.46;761.43
20181010_MLMET0165.d;sample;keto_Isovaleric_acid;met;115.04;756.06;27200;27200;742.95;762.92
20181010_MLMET0142.d;sample;keto_Isovaleric_acid;met;115.04;756.06;27691;27691;742.91;762.88
20181010_MLMET0164.d;sample;keto_Isovaleric_acid;met;115.04;756.06;29822;29822;741.78;761.75
20181010_MLMET0116.d;filter;keto_Isovaleric_acid;met;115.04;756.06;35072;35072;741.72;761.7
20181010_MLMET0162.d;sample;keto_Isovaleric_acid;met;115.04;756.06;37967;37967;743.82;763.79
20181010_MLMET0119.d;sample;keto_Isovaleric_acid;met;115.04;756.06;36619;36619;743.82;763.79
20181010_MLMET0069.d;sample;keto_Isovaleric_acid;met;115.04;756.06;37926;37926;741.72;761.69
20181010_MLMET0074.d;sample;keto_Isovaleric_acid;met;115.04;756.06;34394;34394;741.89;761.86
20181010_MLMET0160.d;sample;keto_Isovaleric_acid;met;115.04;756.06;31893;31893;743.78;763.75
20181010_MLMET0091.d;sample;keto_Isovaleric_acid;met;115.04;756.06;32289;32289;743.89;763.86
20181010_MLMET0122.d;sample;keto_Isovaleric_acid;met;115.04;756.06;33035;33035;741.49;761.46
20181010_MLMET0161.d;sample;keto_Isovaleric_acid;met;115.04;756.06;25914;25914;741.51;761.47
20181010_MLMET0118.d;sample;keto_Isovaleric_acid;met;115.04;756.06;34314;34314;743.44;763.41
